command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,comm_write_fun,resp_read_fun,resp_write_fun,sub_function,command_length,resp_length,gain,reset,deadband,cycletime,rate,setpoint,control_mode,control_scheme,pump,solenoid,crc_rate,measurement,time,result
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.207647288,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.295780088,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.198767992,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.068339643,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.018960084,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.079509375,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.291390984,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.252581239,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.032155275,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.2722946,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.054648122,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.105817696,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.296303797,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.129871251,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.242272721,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.052098929,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.095065278,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.237043894,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.147599441,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.05637534,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.160526011,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.242116424,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.266431936,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.023036107,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.283987733,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.065249908,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.176946464,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.295283936,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.155942945,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.188935889,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.057294915,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.023446263,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.221671701,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.68E-44,1.079690983,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.107957417,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.090928341,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.152469024,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.165371577,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.201656419,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.191494128,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.105461327,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.20217539,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.248780861,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.140916359,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.277294416,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.009439657,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.24078074,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.079767645,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.048674914,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.028763625,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.117879149,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.182229935,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.067821106,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.176776055,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.200710518,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.228280109,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.231328475,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.00803637,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.228130575,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.123464975,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.290779393,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.80E-38,1.186101067,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.25,1.261709383,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.011717524,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.13146413,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.29179754,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.173777752,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.194910048,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.020244862,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.005164477,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.123483202,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.069680656,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.191543865,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.183048304,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.017975477,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.086695063,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.221253287,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.028857858,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.12022634,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.165857217,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.260045258,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.29735038,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.119718305,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.094042214,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.097828409,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.127505945,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.049040584,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.009539087,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.110036801,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.158771619,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.080820549,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.180658921,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.054510421,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.273824153,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.196552612,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.190944212,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.160675605,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.120667982,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.084023123,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.132770838,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.185058009,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.01092828,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.194541613,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.284864505,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.298859904,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.26961677,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.075075433,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.207358984,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.124407861,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.224440969,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.283646546,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.030503925,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.147726046,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.169895526,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.098985967,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.239985503,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.104314607,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.022917253,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.047453036,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.07305363,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.164411843,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.00280345,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.291613465,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.035254916,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.232593044,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.118386069,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.055631781,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.027551053,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.024508147,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.130122233,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.002770536,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.037957746,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.190884534,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.17380462,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.22980035,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.100569797,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.125620541,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.086013156,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.1020116,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.1579434,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.120869456,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.159222446,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.220780244,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.28028721,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.117463008,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.176647356,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.29327704,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.096769159,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.243847562,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.233452089,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.260921096,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.180476525,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.140905457,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.241866113,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.139565421,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.099172179,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.133608141,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.043043227,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.130163883,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.298970432,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.033396983,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.108168046,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.273805661,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.22741136,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.137511845,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.205357148,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.249515031,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.126142962,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.233186736,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.037320085,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.047101033,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.231525963,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.015706068,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.117538442,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.290603276,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.013956559,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.08976427,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.149889096,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.240516868,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.063557851,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.143395732,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.108180781,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.064991174,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.291121205,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.162941247,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.277991046,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.041583826,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.258784224,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.196091383,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.123483672,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.031913115,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.184912492,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.167996381,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.276554554,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.06168863,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.282007736,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.212756447,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.114697047,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.038111729,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.085195492,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.199305481,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.297395739,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.145524115,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.211950851,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.006775534,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.168650572,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.07844456,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.261201324,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.039878484,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.005401213,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.298770487,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.111801328,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.169665659,1
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,9.3125,1.298164546,1
